time,alpha,beta,value,repro
37.85473,0.00176758,0.1478579,0.003235574,4.622249E-05
51.98369,1.108152,-0.5863709,0.006213908,4.672111E-05
61.22223,-2.2082,-0.03226097,0.004872749,4.200645E-05
66.44371,0.5466987,0.2753105,0.006981182,4.256819E-05
32.39044,0.1559974,-0.567324,0.002939757,4.66628E-05
42.16977,1.738057,-1.770159,0.004867804,4.196383E-05
60.17172,0.1233424,-0.8284823,0.005328675,4.332256E-05
21.04974,0.797508,-1.856401,0.002292115,4.584229E-05
30.25549,1.840298,1.98776,0.003221434,4.412923E-05
51.742,0.3569206,-0.8182978,0.004658794,4.354013E-05
56.31787,-1.188984,1.868499,0.005144859,4.115887E-05
24.30908,1.635675,1.209421,0.002593797,4.322995E-05
15.69519,2.367283,-0.8760096,0.001506978,4.86122E-05
32.44287,-0.3604271,1.494905,0.004128379,4.745263E-05
60.66589,0.8600008,-0.2895143,0.00676626,4.176703E-05
29.71075,0.1374661,-0.2674257,0.003046971,4.173933E-05
36.14832,-0.5198072,-0.1387061,0.003747819,4.409199E-05
67.11975,1.093784,0.7188582,0.005988892,3.966154E-05
