time,alpha,beta,value,repro
34.86528,2.002595,-4.709469,0.01955162,0.000241378
76.77138,0.9042232,0.184344,0.04037378,0.0002059887
55.66232,-4.138424,3.370084,0.03692938,0.0002776645
89.56339,4.83813,-1.368371,0.0637962,0.0003429903
40.52719,-4.188105,-1.418569,0.03973112,0.0003516028
86.30899,4.950671,-0.9396178,0.0357401,0.0001996654
43.02774,-4.963795,3.289586,0.03920007,0.0003843145
79.04483,-0.124554,-4.997328,0.03668538,0.0001961785
71.51727,-0.8382334,-1.621565,0.03764832,0.0002103258
62.68781,-2.152726,1.01645,0.03291959,0.0002385478
51.9184,-3.100703,1.927818,0.05343612,0.0004947789
53.06403,-0.9329715,2.657925,0.03279031,0.0002901797
35.21014,-3.107852,-0.5297145,0.02812908,0.0003057508
62.71063,-4.257387,2.434196,0.07376828,0.0004821456
54.30493,-1.571556,0.5990129,0.07225218,0.00046917
66.6452,-1.256178,0.03287187,0.03208004,0.0001865119
36.71576,-2.216724,-4.951396,0.02041083,0.0002171365
91.55103,-3.203185,2.706304,0.04084384,0.0002002149
