time,alpha,beta,value,repro
41.44987,-3.681537,-1.029508,0.03317723,0.0002936038
81.08693,-0.7160735,1.480778,0.04768769,0.0003200516
62.85919,0.01238164,4.204451,0.04535858,0.0003023905
88.88895,2.487931,0.07334439,0.03292765,0.0002152134
52.07739,-0.320781,-0.9613885,0.0290188,0.0003538878
54.93243,1.850293,0.1257683,0.03355649,0.0002346608
91.62845,-2.316272,0.7567251,0.05567626,0.0003976875
40.371,-2.879065,-1.817641,0.03070241,0.0003837802
47.79279,-2.560961,-0.9838651,0.0382673,0.0003037087
70.99146,-3.212434,-0.6523642,0.03824844,0.0002751686
122.3254,-1.460603,2.134475,0.03903057,0.0003225667
45.38965,-3.636535,2.694695,0.02328824,0.0002559147
36.6153,0.8449934,-0.4800429,0.02758021,0.0003322917
66.33167,1.531961,2.698414,0.05171803,0.0004204718
75.49261,2.540653,-0.3344692,0.03294728,0.0002196486
49.58514,-1.880038,2.005422,0.02544627,0.0002470512
48.32336,2.706144,-1.732416,0.0350669,0.0003615144
67.75439,1.31681,0.3750248,0.03920719,0.0002562562
