time,alpha,beta,value,repro
81.13522,2.423353,-2.402478,0.05356602,0.0002789897
219.4735,-0.711891,0.8911078,0.08605085,0.0002145907
207.8205,-1.046227,4.580615,0.1075397,0.0002655302
170.9282,4.111395,-1.160255,0.1216293,0.0003359927
172.9927,-2.434463,-0.802201,0.140514,0.0003678376
153.7866,4.821544,-2.243565,0.07252599,0.0002238457
93.60364,1.742585,4.911041,0.09014382,0.0004252067
135.9713,0.5013862,-4.988014,0.06375619,0.0002370119
130.1407,-2.5123,1.280077,0.06285539,0.0002260985
100.5315,-2.153456,1.033834,0.06149472,0.000256228
103.2794,-3.109597,1.171683,0.1023672,0.0004412378
99.96753,-3.599885,4.919688,0.05606167,0.0002695273
97.8075,0.4470736,-0.09392469,0.06409848,0.0003111577
102.5474,-1.907235,3.667758,0.1187293,0.0004885978
96.02747,0.3531071,1.670793,0.0926514,0.000408156
117.7638,-1.478383,-0.2971761,0.05846099,0.0002231336
58.49658,-1.638567,-0.2189124,0.0309702,0.0002150708
159.6599,-3.205661,2.704618,0.06422841,0.0001988496
