time,alpha,beta,value,repro
184.2705,0.8700315,-0.6258535,0.09770638,0.000279961
173.1143,-0.5602698,4.344274,0.08817506,0.000246989
138.9859,-1.046731,1.36524,0.07931652,0.0003098302
185.77,4.335904,2.987699,0.2077309,0.0005835139
207.0269,-2.682858,-1.064,0.12891,0.0003780352
121.3569,1.415303,0.3773412,0.05689071,0.0002370446
162.4238,-2.31827,0.7585793,0.09592837,0.0003703798
145.7703,0.4089622,0.2310095,0.07327276,0.000355693
78.81982,-2.8614,0.4943165,0.05480172,0.00028692
148.0867,0.3263363,-0.8241384,0.06669094,0.0002862272
170.8246,-1.475752,2.156178,0.1055733,0.0004076188
103.0919,-1.686206,2.366487,0.03844437,0.0002235138
105.3917,0.7662724,0.5354028,0.07255149,0.0003778723
116.7699,-0.7284906,4.959543,0.1144324,0.0005397756
132.5327,3.348486,-0.2224388,0.05042841,0.0002356468
97.95679,-2.141305,1.076476,0.04685077,0.0002708137
105.9436,1.521406,-0.7416252,0.05608444,0.0003133209
134.4587,2.196946,-0.03167808,0.05423652,0.0002389274
