time,alpha,beta,value,repro
192.3668,0.8657597,-0.6280546,0.09777495,0.0002801574
175.8469,-0.607763,4.533369,0.08828124,0.0002472864
125.5597,-0.76023,1.440947,0.07947983,0.0003104681
173.9005,4.321806,2.986952,0.2072741,0.0005822307
191.2668,-2.683,-1.066115,0.1294012,0.0003794756
119.1998,1.423043,0.3788873,0.05688727,0.0002370303
166.9869,-1.978904,-0.3765145,0.09609022,0.0003710047
130.7172,0.4088617,0.2309301,0.07324579,0.0003555621
87.05322,-3.331974,1.650342,0.05518496,0.0002889265
152.8317,0.3742729,-0.846877,0.06672435,0.0002863706
174.3702,-1.442318,1.907664,0.1055246,0.0004074308
96.90417,-3.54432,2.894618,0.03848574,0.0002237543
109.1493,0.5811337,0.5580205,0.07237848,0.0003769712
118.9558,-0.7286498,4.956679,0.1145067,0.0005401258
125.9478,3.192424,-0.221091,0.05044207,0.0002357106
90.61475,-2.173121,1.109094,0.04664031,0.0002695972
102.5664,1.568336,-0.7377144,0.05613022,0.0003135766
125.5901,0.692072,0.3397282,0.05375108,0.0002367889
