time,alpha,beta,value,repro
27.37353,-0.6976742,-0.9314227,0.003852244,4.479354E-05
93.42023,-1.312323,4.556993,0.01355997,4.402587E-05
98.59554,-2.536707,4.999689,0.01254944,4.465994E-05
83.75385,-0.4905161,3.804087,0.01081015,4.324062E-05
74.69031,-1.325299,4.456693,0.00933211,4.401939E-05
62.25848,3.712116,1.120755,0.007264275,4.199003E-05
31.63028,-0.8579791,2.869274,0.005051809,4.904669E-05
63.2533,-1.757983,3.768047,0.007494614,4.029362E-05
62.46405,-2.337772,1.880226,0.007849036,4.700022E-05
60.25818,-1.820844,1.798026,0.0067304,3.739111E-05
40.35516,-1.993162,4.386396,0.005226532,4.625249E-05
44.7464,-1.459622,4.941443,0.005617441,4.22364E-05
27.7088,3.202734,4.068995,0.003007071,4.358075E-05
32.51874,-2.098877,3.667456,0.00465306,4.431486E-05
48.73108,2.440569,3.503184,0.005827367,4.10378E-05
51.09821,-1.970134,3.57836,0.006365837,4.054673E-05
27.22614,-0.654001,1.487485,0.003273933,4.307806E-05
90.65942,-1.534728,4.906926,0.00934698,3.994436E-05
