time,alpha,beta,value,repro
8.194869,2.970711,-4.999833,0.00797007,0.0004427816
26.17256,0.9432431,-0.2260586,0.01215084,0.0001928705
11.91343,-4.102369,3.674287,0.008703516,0.0003626465
18.39325,3.486808,0.1715327,0.00701898,0.0002264187
10.4266,-3.198315,-4.408787,0.01057739,0.0003205268
18.26672,4.678256,-1.053826,0.007134186,0.0001659113
8.024094,-4.971723,1.275267,0.005666618,0.000269839
32.93768,-1.250687,-4.998507,0.01184142,0.0001461904
17.87137,-3.10483,2.562114,0.00835044,0.0001704171
16.54214,-3.08042,1.74814,0.006517613,0.0002506774
10.51007,-4.820729,1.871504,0.004271141,0.000213557
16.77225,-4.999185,-0.9113616,0.007559582,0.0002799845
6.457779,-4.999738,-4.998322,0.008616796,0.0007180663
12.78743,-2.59386,4.280024,0.01846711,0.0004735157
23.93396,3.975116,-4.955587,0.009362173,0.000246373
18.76393,-3.122172,0.05867219,0.005801317,0.0001450329
10.63245,-4.817276,-4.979053,0.005451193,0.0002180477
24.26456,-4.065414,2.918534,0.008840095,0.0001880871
