time,alpha,beta,value,repro
101.8871,-1.328194,0.08564366,0.01212476,4.558179E-05
104.1597,0.2145862,0.6665686,0.01468293,4.814074E-05
59.03201,-1.490902,0.9767498,0.007644022,4.444199E-05
144.0811,0.2391558,0.4603052,0.0153645,4.352549E-05
85.36646,-0.8046817,0.04310523,0.0128141,4.98603E-05
60.00629,2.321479,-1.249296,0.008216462,4.347334E-05
75.95709,-1.304464,0.257829,0.008667322,4.634932E-05
59.13879,-0.2611502,0.007488971,0.006157489,4.664764E-05
41.06384,0.08404739,1.461539,0.005827655,4.897189E-05
80.2583,-1.485882,0.5805563,0.007984757,4.562718E-05
96.2002,-0.5599642,1.638115,0.009613481,4.450686E-05
56.45813,0.001448307,1.009145,0.005459276,4.298642E-05
49.54559,-0.9816267,0.2027856,0.003971152,4.902657E-05
52.47937,-0.3200477,0.5953913,0.006300291,4.565428E-05
67.19434,1.028023,0.4436099,0.009498501,4.37719E-05
41.04419,-0.9899027,0.1302022,0.005290242,4.521575E-05
48.94055,-0.1583998,-1.119745,0.006531683,4.599777E-05
75.29358,0.1321957,-0.6434616,0.008489581,4.081529E-05
