time,alpha,beta,value,repro
35.24469,2.003582,-4.704059,0.02141794,0.0002461832
88.74643,0.812905,0.503876,0.04443537,0.000203832
85.33716,1.309715,4.998807,0.04305314,0.0002609281
92.34056,4.84092,-1.369049,0.07139413,0.0003290052
55.84351,-4.243047,-2.003035,0.04763195,0.0003581349
91.15146,4.90679,-2.445472,0.04271129,0.0002063347
49.89587,-4.632,3.625115,0.04557392,0.0003928786
94.54803,0.3765837,-4.999567,0.04690849,0.0002223151
86.3006,-0.902958,-1.628171,0.04454853,0.0002183751
65.61975,-1.809786,-1.937458,0.03685253,0.0002456835
56.76855,-3.106894,1.97653,0.05726305,0.0004617988
69.27991,-0.8682732,2.747184,0.03810757,0.0002908975
40.84851,-2.885903,-0.3421711,0.03287449,0.0002961665
67.52155,-4.371399,2.828508,0.08368432,0.0004701366
63.45013,-0.1053169,1.622508,0.08250071,0.000455805
76.86377,-1.305403,-0.1560459,0.03780514,0.0001969018
38.50977,-2.216893,-4.951278,0.02403214,0.0002225199
101.9373,-3.236883,2.896816,0.04604373,0.0001959308
