time,alpha,beta,value,repro
54.11311,1.392721,-0.5312117,0.04047239,0.0002997955
96.78002,-0.7155884,1.480773,0.05516004,0.000290316
74.43126,-0.9111234,1.308402,0.05408573,0.0003038524
98.545,4.999949,-3.932308,0.1047041,0.0006052259
65.26224,-0.3213567,-0.9617493,0.0323386,0.0003477269
64.56381,2.016434,0.1357643,0.04132879,0.0002474778
106.2543,-2.318795,0.7579609,0.06180223,0.0003838648
45.71582,-2.657779,-1.756146,0.03526147,0.0003751221
54.99994,-3.316118,-1.271656,0.04208805,0.0002943221
78.87079,-3.218561,-0.6827481,0.04593167,0.0002907068
112.2006,-0.4775245,1.670621,0.04140137,0.0003136467
54.86316,-3.615546,2.760673,0.02735323,0.0002556377
46.45129,0.766268,0.5353708,0.03744378,0.00037822
75.38538,1.38748,2.694187,0.06137344,0.0004479813
88.00757,2.220674,0.03819306,0.03759956,0.0002278761
60.96118,-4.6076,1.623299,0.02947206,0.0002497632
63.52112,2.499374,-2.836561,0.03931233,0.0003478967
81.99561,0.7166069,0.5863742,0.04336926,0.0002422864
