time,alpha,beta,value,repro
3.497195,-0.8857825,-4.557515,0.003318384,0.0003687093
18.00513,0.664726,-0.1640204,0.009091498,0.0002020333
9.348389,1.610375,-4.947106,0.005960445,0.0003506144
30.22449,3.537701,0.8826841,0.005269879,0.0002291252
6.35096,-3.641073,-4.578341,0.006731099,0.0003205285
13.17642,4.305607,1.846763,0.003742838,0.0001439553
3.856514,-4.666586,0.8549054,0.003542846,0.0002530605
21.45025,0.002554961,-1.939828,0.007441998,0.0001240333
12.49631,-4.052964,2.883666,0.006178749,0.0001765357
6.239716,1.668787,2.453724,0.004231557,0.0002350865
5.722748,-4.979057,-1.016574,0.002836159,0.0002363466
5.727509,-3.511356,4.978851,0.003484737,0.0002680567
3.72197,-4.999642,1.714782,0.004109272,0.0006848786
6.56926,-2.746685,4.999222,0.007485876,0.0003939935
12.40779,3.946786,-4.999899,0.006002847,0.0002609933
12.56007,-4.854767,4.939295,0.004242547,0.0001631749
8.639862,-3.413405,-4.999607,0.004335096,0.0002167548
14.50697,-4.621535,2.124754,0.003848248,0.0001374374
