time,alpha,beta,value,repro
13.88892,-4.999962,-0.1709326,0.009548467,0.0002580667
20.8185,1.213291,-4.308975,0.0176812,0.0004533642
19.90002,2.993481,-2.234315,0.01180091,0.0003025873
27.14768,1.423606,-0.9863634,0.009442696,0.0001967228
7.391235,1.303958,1.664516,0.009170141,0.000482639
18.07909,-4.237906,-0.1691788,0.00862975,0.0002696797
32.30232,-4.152905,4.882218,0.01950871,0.0004536909
9.838928,0.3927431,-0.09541418,0.008678162,0.0003471264
15.29341,-1.48897,-0.3404698,0.01200607,0.0003751898
16.93747,-2.498054,0.0008214082,0.00964275,0.0003325086
25.0197,-1.296785,2.253482,0.009567866,0.0002126192
12.55583,-3.516786,4.773365,0.004909578,0.0002134599
9.363556,3.783599,0.1381106,0.006530839,0.0003628244
15.11873,0.5608155,4.463103,0.01491567,0.0003925175
26.76749,2.780458,-0.1290423,0.01089228,0.0002475519
17.54657,-0.9824636,3.152536,0.008318056,0.0002599393
12.68338,-4.818021,0.9899713,0.00864748,0.0003759774
23.21036,1.132484,0.685808,0.01654118,0.000324337
