time,alpha,beta,value,repro
26.89361,-0.5505599,-2.054919,0.004337477,4.614337E-05
113.9536,-1.010247,-0.2889688,0.01382439,4.333664E-05
96.71176,-2.952272,3.119698,0.01195565,4.331758E-05
79.0141,-0.5908638,0.5393806,0.01108349,4.329488E-05
76.30246,-0.9162278,-0.7187372,0.009781815,4.426161E-05
74.9653,0.6186139,-0.2623053,0.00826626,4.373683E-05
34.07248,-0.990342,1.05737,0.004771157,4.723918E-05
72.42798,-0.02542077,-2.618886,0.007544184,3.949835E-05
61.90833,-1.459458,0.486393,0.007802864,4.617079E-05
70.40424,-0.9659905,-0.5547352,0.006887125,3.826181E-05
41.90564,-2.499937,0.9815385,0.004782628,4.511913E-05
49.84601,-0.9543316,0.5723444,0.005260234,4.174789E-05
29.82452,1.299043,0.7119688,0.003462546,4.38297E-05
36.83282,-0.6911426,0.4268544,0.004528633,4.483795E-05
50.75525,1.131868,-0.08270831,0.006418003,4.250333E-05
60.55414,-0.8591058,0.4175515,0.006323902,4.053783E-05
28.67114,-0.7686901,0.09944206,0.003256964,4.285479E-05
89.09277,0.1524243,1.362107,0.009566054,4.01935E-05
